Main ID,Incident ID,Incident Type,Region of Incident,Incident Date,Incident Year,año,Month,Number of Dead,Minimum Estimated Number of Missing,Total Number of Dead and Missing,Number of Survivors,Number of Females,Number of Males,Number of Children,Country of Origin,Region of Origin,Cause of Death,Country of Incident,Migration Route,Location of Incident,localización,R2,T2,,Coordinates,lat,lon,UNSD Geographical Grouping,Information Source,URL,Source Quality
2021.MMP00165,2021.MMP00165,Incident,Northern Africa,2021-03-08,2021,2021,March,1,4,5,47,,5,,Unknown,Sub-Saharan Africa (P),Drowning,Spain,Western Africa / Atlantic route to the Canary Islands,"One body recovered from boat rescued 250km off of Gran Canaria, Canary Islands, Spain - The remains of four people were left at sea","Recuperan cuerpo de embarcación rescatada a 250 kilómetros de Gran Canaria, Islas Canarias, España - Los restos de cuatro personas quedaron en el mar",Sí,Sí,En España,"25.80390942, -15.7496197",25.80390942, -15.7496197,Uncategorized,"EFE, Canarias 7, El Pais",https://archive.vn/IfKCn,3
2021.MMP00158,2021.MMP00158,Incident,Mediterranean,2021-03-02,2021,2021,March,1,0,1,,,1,,Unknown,Northern Africa (P),Drowning,Spain,Western Mediterranean,"Remains recovered at Horcas Coloradas beach, Melilla, Spain","Restos recuperados en la playa de Horcas Coloradas, Melilla, España",Sí,Sí,En España,"35.302185, -2.9400548",35.302185, -2.9400548,Uncategorized,"Cope, Europa Press, El Faro de Melilla",https://archive.vn/irpY5,3
2021.MMP00157,2021.MMP00157,Incident,Mediterranean,2021-03-02,2021,2021,March,1,0,1,,,1,,Unknown,Sub-Saharan Africa (P),Drowning,Spain,Western Mediterranean,"Remains recovered at Cárabos beach, Melilla, Spain","Restos recuperados en la playa de Cárabos, Melilla, España",Sí,Sí,En España,"35.2841725, -2.9381673",35.2841725, -2.9381673,Uncategorized,"Cope, Europa Press, El Faro de Melilla",https://archive.vn/irpY5,3
2021.MMP00156,2021.MMP00156,Incident,Mediterranean,2021-03-02,2021,2021,March,1,0,1,2,,1,,Unknown,Sub-Saharan Africa (P),"Harsh environmental conditions / lack of adequate shelter, food, water",Spain,Western Mediterranean,"Remains recovered at Dique Sur, Melilla, Spain","Restos recuperados en Dique Sur, Melilla, España",Sí,Sí,En España,"35.27689538, -2.926136854",35.27689538, -2.926136854,Uncategorized,"Cope, Europa Press, El Faro de Melilla",https://archive.vn/irpY5,3
2021.MMP00159,2021.MMP00159,Incident,Mediterranean,2021-03-01,2021,2021,March,1,0,1,,,1,,Unknown,Unknown,Drowning,Spain,Western Mediterranean,"Remains recovered at Cárabos beach, Melilla, Spain","Restos recuperados en la playa de Cárabos, Melilla, España",Sí,Sí,En España,"35.2841725, -2.9381673",35.2841725, -2.9381673,Uncategorized,"Cope, Europa Press, El Faro de Melilla",https://archive.vn/irpY5,3
2021.MMP00113,2021.MMP00113,Incident,Mediterranean,2021-02-14,2021,2021,February,,2,2,8,,2,,Morocco,Northern Africa,Drowning,Spain,Western Mediterranean,"Mar de Alboran, 30 miles off the coast of Motril, Granada, Spain","Mar de Alborán, a 30 millas de la costa de Motril, Granada, España",Sí,Sí,En España,"36.441151, -3.603180343",36.441151, -3.603180343,Uncategorized,"Febrayer, Dalil Rif, Assahifa, Diario de Almeria",https://archive.vn/Gw35C,3
2021.MMP00107,2021.MMP00107,Incident,Mediterranean,2021-02-09,2021,2021,February,,1,1,,1,,,Unknown,Unknown,Drowning,Spain,Western Mediterranean,"Body washed ashore at San Amaro beach, Ceuta, Spain","Cuerpo arrastrado a la playa de San Amaro, Ceuta, España",Sí,Sí,En España,"35.90019118, -5.299989274",35.90019118, -5.299989274,Uncategorized,"Europa Press, Ceuta Actualidad",https://archive.vn/uQlU4,3
2021.MMP00080,2021.MMP00080,Incident,Mediterranean,2021-01-27,2021,2021,January,1,0,1,1,,1,,Morocco,Northern Africa,Drowning,Spain,Western Mediterranean,"Remains recovered off Playa de la Potabilizadora, Ceuta, Spain.","Restos recuperados frente a la Playa de la Potabilizadora, Ceuta, España.",Sí,Sí,En España,"35.89656931, -5.300574116",35.89656931, -5.300574116,Uncategorized,"Tanjaoui, Press Tetouan, Chamal Post, Rue 20",https://archive.vn/k0xWV,3
2021.MMP00054,2021.MMP00054,Incident,Northern Africa,2021-01-20,2021,2021,January,2,0,2,50,,,,Unknown,Sub-Saharan Africa (P),"Harsh environmental conditions / lack of adequate shelter, food, water",Spain,Western Africa / Atlantic route to the Canary Islands,"El Hierro, Canary Islands, Spain - both were passengers of a boat that arrived at La Restinga port in the early morning","El Hierro, Islas Canarias, España - ambos eran pasajeros de una embarcación que llegó al puerto de La Restinga a primera hora de la mañana.",Sí,Sí,En España,"27.63856693, -18.07442612",27.63856693, -18.07442612,Uncategorized,"EFE, 20 minutos",https://archive.vn/aPb13,3
2021.MMP00055,2021.MMP00055,Incident,Northern Africa,2021-01-20,2021,2021,January,1,0,1,138,,,,Unknown,Unknown,"Harsh environmental conditions / lack of adequate shelter, food, water",Spain,Western Africa / Atlantic route to the Canary Islands,"On board of a boat that was rescued off the coast of Gran Canaria, Canary Islands, Spain - survivors disembarked at Arguineguín, Gran Canaria, Spain","A bordo de un barco rescatado frente a las costas de Gran Canaria, Islas Canarias, España, los supervivientes desembarcaron en Arguineguín, Gran Canaria, España.",Sí,Sí,En España,"27.41492993, -15.48831078",27.41492993, -15.48831078,Uncategorized,"EFE, Canarias 7",https://archive.vn/Q0pX8,3
2021.MMP00049,2021.MMP00049,Incident,Mediterranean,2021-01-18,2021,2021,January,3,0,3,9,1,2,,Unknown,Northern Africa (P),Drowning,Spain,Western Mediterranean,"Off the coast of Mojacar, Almeria, Spain","Frente a la costa de Mojácar, Almería, España",Sí,Sí,En España,"37.10608588, -1.75887675",37.10608588, -1.75887675,Uncategorized,"EFE, Diario de Almeria, Canal Sur",https://archive.vn/sxbJx,3
2021.MMP00048,2021.MMP00048,Incident,Northern Africa,2021-01-16,2021,2021,January,,1,1,34,,1,1,Guinea,Western Africa,"Harsh environmental conditions / lack of adequate shelter, food, water",Spain,Western Africa / Atlantic route to the Canary Islands,"Boat rescued 160 miles south of Gran Canaria, Canary Islands, Spain, remains left at sea - presumed to have departed on 12.01","Barco rescatado a 160 millas al sur de Gran Canaria, Islas Canarias, España, permanece abandonado en el mar; se presume que partió el 12.01.",Sí,Sí,En España,"26.87387748, -17.29929642",26.87387748, -17.29929642,Uncategorized,"Infobae, 20 minutos, EFE",https://archive.vn/Pn1ua,3
2021.MMP00044,2021.MMP00044,Incident,Mediterranean,2021-01-12,2021,2021,January,1,0,1,,,1,,Unknown,Sub-Saharan Africa (P),Drowning,Spain,Western Mediterranean,"Remains recovered off of Sirena de Punta Almina, Ceuta, Spain","Restos recuperados frente a la Sirena de Punta Almina, Ceuta, España",Sí,Sí,En España,"35.8996913, -5.2794323",35.8996913, -5.2794323,Uncategorized,"El Faro de Ceuta, El Foro de Ceuta",https://archive.vn/MlLeQ,3
2021.MMP00038,2021.MMP00038,Incident,Mediterranean,2021-01-10,2021,2021,January,1,0,1,10,,1,,Morocco,Northern Africa,Drowning,Spain,Western Mediterranean,"Remains washed ashore at Playa del Chorrillo, Ceuta, Spain","Restos arrastrados a la playa del Chorrillo, Ceuta, España",Sí,Sí,En España,"35.8859977, -5.3212788",35.8859977, -5.3212788,Uncategorized,"El Periódico, La información, El Faro de Ceuta",https://archive.vn/F9Lyb,3
2021.MMP00037,2021.MMP00037,Incident,Northern Africa,2021-01-10,2021,2021,January,1,0,1,88,,1,,Unknown,Sub-Saharan Africa (P),"Harsh environmental conditions / lack of adequate shelter, food, water",Spain,Western Africa / Atlantic route to the Canary Islands,"On board of a boat that arrived at Tenerife, Canary Islands, Spain","A bordo de un barco que llegó a Tenerife, Islas Canarias, España",Sí,Sí,En España,"27.8821317, -16.61265091",27.8821317, -16.61265091,Uncategorized,EFE ,https://archive.vn/FNQ5u,1
2021.MMP00023,2021.MMP00023,Incident,Northern Africa,2021-01-07,2021,2021,January,1,0,1,29,,1,,Unknown,Northern Africa,"Harsh environmental conditions / lack of adequate shelter, food, water",Spain,Western Africa / Atlantic route to the Canary Islands,"On board of a boat which disembarked at Arguineguín Port, Gran Canaria, Canary Islands, Spain","A bordo de un barco que desembarcó en el puerto de Arguineguín, Gran Canaria, Islas Canarias, España",Sí,Sí,En España,"27.75958328, -15.68554581",27.75958328, -15.68554581,Uncategorized,"EFE, CEAR",https://archive.ph/FxiBs,4
2021.MMP00016,2021.MMP00016,Incident,Northern Africa,2021-01-05,2021,2021,January,4,0,4,43,,4,,Unknown,Sub-Saharan Africa (P),"Harsh environmental conditions / lack of adequate shelter, food, water",Spain,Western Africa / Atlantic route to the Canary Islands,"On board of a boat that arrived to El Cabezo beach, Tenerife, Canary Islands, Spain - Presumably embarked from Senegal 7 days before","A bordo de una embarcación que llegó a la playa de El Cabezo, Tenerife, Islas Canarias, España - Presuntamente embarcada desde Senegal 7 días antes",Sí,Sí,En España,"28.2892937, -16.3786997",28.2892937, -16.3786997,Uncategorized,"EFE, El País, El día",https://archive.vn/ZMcGo,3
2020.MMP01037,2020.MMP01037,Incident,Mediterranean,2020-12-25,2020,2020,December,1,0,1,,,,,Unknown,Sub-Saharan Africa (P),"Harsh environmental conditions / lack of adequate shelter, food, water",Spain,Western Mediterranean,"In a hospital in Motril, Granada, Spain - Rescued one day before 30 nautical miles off of Motril","En un hospital de Motril, Granada, España - Rescatado un día antes a 30 millas náuticas de Motril",Sí,Sí,En España,"36.7489747, -3.5180363",36.7489747, -3.5180363,Southern Europe,Público,https://archive.vn/tyUcw,1
2020.MMP01034,2020.MMP01034,Incident,Mediterranean,2020-12-24,2020,2020,December,,4,4,38,,,,Unknown,Sub-Saharan Africa (P),"Harsh environmental conditions / lack of adequate shelter, food, water",Spain,Western Mediterranean,"Unspecified location in the Alboran Sea, rescued 30 nautical miles off of Motril, Granada, Spain","Ubicación no especificada en el mar de Alborán, rescatado a 30 millas náuticas de Motril, Granada, España",Sí,Sí,En España,"36.2144014, -3.4195527",36.2144014, -3.4195527,Uncategorized,"El País, Público",https://archive.vn/AAzF7,3
2020.MMP01024,2020.MMP01024,Incident,Mediterranean,2020-12-18,2020,2020,December,,7,7,18,4,,3,Unknown,Northern Africa (P),Drowning,Spain,Western Mediterranean,"Off the coast of Isleta del Moro, Almería, Spain (Alboran Sea)","Frente a la costa de Isleta del Moro, Almería, España (Mar de Alborán)",Sí,Sí,En España,"36.77888932, -1.99993004",36.77888932, -1.99993004,Uncategorized,"Europa Press, La Voz de Almería",https://archive.vn/YsrhB,3
2020.MMP00982,2020.MMP00982,Incident,Mediterranean,2020-12-01,2020,2020,December,2,0,2,,,2,,Unknown,Northern Africa (P),Drowning,Spain,Western Mediterranean,"Bodies washed ashore at Horcas Coloradas, Melilla, Spain","Cadáveres arrastrados a la costa de Horcas Coloradas, Melilla, España",Sí,Sí,En España,"35.302185, -2.9400548",35.302185, -2.9400548,Uncategorized,Europa Press,https://archive.vn/SPWnV,1
2020.MMP00968,2020.MMP00968,Incident,Mediterranean,2020-11-26,2020,2020,November,4,0,4,56,2,,2,Unknown,Sub-Saharan Africa (P),"Harsh environmental conditions / lack of adequate shelter, food, water",Morocco,Western Mediterranean,"Rescued by Royal Moroccan Navy north of Nador, Morocco. Departed on 25 Nov en route to Spain","Rescatado por la Marina Real Marroquí al norte de Nador, Marruecos. Partió el 25 de noviembre rumbo a España.",No,Sí,Cerca de España o de camino,"35.22166303, -2.83934965",35.22166303, -2.83934965,Uncategorized,"Association Marocaine des Droits Humains - Section Nador, Al Yaoum 24",https://archive.vn/nZN8b,4
2020.MMP00959,2020.MMP00959,Incident,Northern Africa,2020-11-24,2020,2020,November,8,0,8,28,,8,,Unknown,Northern Africa (P),Drowning,Spain,Western Africa / Atlantic route to the Canary Islands,"Bodies washed up to the coast of Lanzarote, Canary Islands, Spain. Shipwreck occurred off the coast of Orzola. - Departure from Agadir, Morocco, two or three days before. ","Cadáveres arrastrados a la costa de Lanzarote, Islas Canarias, España. Naufragio ocurrido frente a la costa de Órzola. - Partió de Agadir, Marruecos, dos o tres días antes.",Sí,Sí,En España,"29.22997636, -13.42105851",29.22997636, -13.42105851,Uncategorized,"EuropaPress, rtve, El Pais, Diario de Avisos",https://archive.vn/RItNa,3
2020.MMP00958,2020.MMP00958,Incident,Northern Africa,2020-11-24,2020,2020,November,1,0,1,51,,,,Unknown,Unknown,"Harsh environmental conditions / lack of adequate shelter, food, water",Spain,Western Africa / Atlantic route to the Canary Islands,"On board of a boat rescued by Salvamento Marítimo en route to the Canary Islands, Spain.","A bordo de un barco rescatado por Salvamento Marítimo en ruta a las Islas Canarias, España.",Sí,Sí,En España,"27.35558721, -16.49729446",27.35558721, -16.49729446,Uncategorized,"rtve, AFP",https://archive.vn/MaGcf,3
2020.MMP00940,2020.MMP00940,Incident,Northern Africa,2020-11-19,2020,2020,November,1,0,1,9,,1,,Unknown,Unknown,Mixed or unknown,Spain,Western Africa / Atlantic route to the Canary Islands,"Rescued by merchant vessel Wadowice II north of Gran Canaria, Canary Islands, Spain - remains disembarked in Las Palmas de Gran Canaria","Rescatado por el buque mercante Wadowice II al norte de Gran Canaria, Islas Canarias, España - restos desembarcados en Las Palmas de Gran Canaria",Sí,Sí,En España,"28.36633187, -15.55979692",28.36633187, -15.55979692,Uncategorized,Europa Press,https://archive.ph/qzpVe,1
2020.MMP00920,2020.MMP00920,Incident,Northern Africa,2020-11-11,2020,2020,November,,5,5,8,,5,,Morocco,Northern Africa,Drowning,Morocco,Western Africa / Atlantic route to the Canary Islands,"Boat sailed from El Mansouria en route to Spain and capsized near David beach between Bouznika and Mohammedia, Morocco ","El barco zarpó de El Mansouria rumbo a España y volcó cerca de la playa de David, entre Bouznika y Mohammedia, Marruecos.",No,Sí,Cerca de España o de camino,"33.67383647, -7.48853817",33.67383647, -7.48853817,Uncategorized,"RifRess, TeleMaroc, Banassa",https://archive.vn/Prpr4,3
2020.MMP00908,2020.MMP00908,Incident,Mediterranean,2020-11-09,2020,2020,November,,2,2,,,,,Unknown,Unknown,Drowning,Spain,Western Mediterranean,"Off the coast of Alicante, Spain","Frente a la costa de Alicante, España",Sí,Sí,En España,"38.22637964, -0.25310615",38.22637964, -0.25310615,Uncategorized,Spanish Red Cross,,4
2020.MMP00903,2020.MMP00903,Incident,Northern Africa,2020-11-07,2020,2020,November,1,0,1,158,,,,Unknown,Unknown,"Harsh environmental conditions / lack of adequate shelter, food, water",Spain,Western Africa / Atlantic route to the Canary Islands,"Body found on board of a boat, rescued 33 miles off of El Hierro, Canary Islands, Spain","Hallan cadáver a bordo de una embarcación rescatada a 33 millas de El Hierro, Islas Canarias, España",Sí,Sí,En España,"27.21084814, -17.20581955",27.21084814, -17.20581955,Uncategorized,"EFE, AP",https://archive.vn/S0feY,3
2020.MMP00897,2020.MMP00897,Incident,Northern Africa,2020-11-04,2020,2020,November,1,0,1,71,,,,Unknown,Sub-Saharan Africa (P),"Harsh environmental conditions / lack of adequate shelter, food, water",Spain,Western Africa / Atlantic route to the Canary Islands,"Body found onboard a boat rescued south of Tenerife, Canary Islands, Spain - disembarked at Los Cristianos Port","Hallan cadáver a bordo de una embarcación rescatada al sur de Tenerife, Islas Canarias, España - desembarcó en el puerto de Los Cristianos",Sí,Sí,En España,"27.24168831, -16.68406204",27.24168831, -16.68406204,Uncategorized,"EFE Canarias, AP",https://archive.vn/g0QYt,3
2020.MMP00893,2020.MMP00893,Incident,Mediterranean,2020-11-03,2020,2020,November,1,0,1,,,1,,Unknown,Northern Africa (P),Drowning,Spain,Western Mediterranean,"Body recovered from the sea off the coast of Torre Gavina, Formentera, Spain","Cuerpo recuperado del mar frente a la costa de Torre Gavina, Formentera, España",Sí,Sí,En España,"38.71917252, 1.36849829",38.71917252, 1.36849829,Uncategorized,Diario de Ibiza,https://archive.vn/9udzI,1
2020.MMP00889,2020.MMP00889,Incident,Mediterranean,2020-11-02,2020,2020,November,1,0,1,,,1,,Unknown,Northern Africa (P),Drowning,Spain,Western Mediterranean,"Body recovered from the sea off the coast of Cala Tarida, Ibiza, Spain","Cuerpo recuperado del mar frente a la costa de Cala Tarida, Ibiza, España",Sí,Sí,En España,"38.94435001, 1.21833343",38.94435001, 1.21833343,Uncategorized,Diario de Ibiza,https://archive.vn/9udzI,1
2020.MMP00888,2020.MMP00888,Incident,Northern Africa,2020-11-02,2020,2020,November,1,0,1,67,,,,Unknown,Sub-Saharan Africa (P),"Harsh environmental conditions / lack of adequate shelter, food, water",Spain,Western Africa / Atlantic route to the Canary Islands,"Body recovered during a rescue operation by the MSC Athos (coordinated by Salvamento Maritimo) 280km southwest of the Canary Islands, Spain","Cuerpo recuperado durante una operación de rescate del MSC Athos (coordinado por Salvamento Marítimo) a 280 km al suroeste de las Islas Canarias, España",Sí,Sí,En España,"25.66801794, -18.7385054",25.66801794, -18.7385054,Uncategorized,Tiempo de Canarias,https://archive.vn/oFVaN,3
2020.MMP00876,2020.MMP00876,Incident,Northern Africa,2020-10-30,2020,2020,October,1,0,1,81,,,,Unknown,Sub-Saharan Africa (P),"Harsh environmental conditions / lack of adequate shelter, food, water",Spain,Western Africa / Atlantic route to the Canary Islands,"Body found onboard a boat that arrived to Los Cristianos port, Tenerife, Canary Islands, Spain","Hallan cadáver a bordo de una embarcación que llegó al puerto de Los Cristianos, Tenerife, Islas Canarias, España",Sí,Sí,En España,"28.049274, -16.718653",28.049274, -16.718653,Uncategorized,20 minutos,https://archive.vn/ilxXO,1
